age,gender,no_of_siblings,mother_occupation,mother_monthly_income,father_occupation,father_monthly_income,average_grade_g12,average_grade_first_year,grades_understanding_self,grades_purposive_communication,grades_art_appreciation,grades_sts,grades_environmental_science,grades_intermediate_programming,grades_discrete_mathematics,grades_contemporary_world_with_peace_education,grades_mathematics_in_the_modern_world,grades_introduction_computing,grades_fundamentals_of_programming,study_hours,study_strategies,regular_study_schedule,attendance_rate,class_participation,time_management_rating,study_deadlines_frequency,motivation_level,engagement_level,stress_frequency,coping_effectiveness,graduate_on_time
21,M,2,Delivery Rider,13000,Jeepney Driver,13000,92,91.9,97.0,93.2,97.0,89.6,89.1,90.6,90.8,93.3,90.2,92.3,87.6,11-15 hours,Sometimes,Yes,More than 90%,Not at all,Fair,Always,Not motivated,Slightly engaged,Always,Moderately effective,1
19,F,0,Sales Clerk,11500,Tricycle Driver,10000,93,89.3,93.8,96.5,93.8,84.6,84.1,85.2,87.1,88.4,82.2,93.9,93.0,More than 20 hours,Always,No,More than 90%,Slightly,Good,Often,Moderately motivated,Extremely engaged,Rarely,Slightly effective,1
18,M,3,Factory Worker,10500,Househusband,0,94,88.7,89.4,90.8,89.4,87.9,97.9,81.3,89.9,91.5,93.9,85.8,78.2,5-10 hours,Often,No,More than 90%,Moderately,Excellent,Always,Slightly motivated,Not engaged,Sometimes,Moderately effective,1
20,F,1,Housewife,0,PUV Driver,12000,89,90.2,92.5,93.9,92.5,96.7,90.6,87.6,78.0,84.2,87.1,96.8,92.1,Less than 5 hours,Rarely,Yes,More than 90%,Very actively,Poor,Rarely,Very motivated,Very engaged,Often,Very effective,1
19,M,4,Housewife,0,Factory Driver,14000,97,88.8,91.4,86.0,91.4,85.6,95.3,97.1,87.6,95.4,75.2,81.2,90.6,11-15 hours,Often,No,71-90%,Extremely actively,Good,Sometimes,Extremely motivated,Moderately engaged,Always,Not effective,1
22,F,0,HR,18500,Factory Worker,12000,96,92.5,96.0,97.0,96.0,98.9,98.2,91.8,95.0,93.9,83.8,72.9,94.2,5-10 hours,Sometimes,Yes,More than 90%,Not at all,Fair,Always,Moderately motivated,Extremely engaged,Sometimes,Slightly effective,1
18,M,1,Waitress,9500,Sales Associate,15000,95,87.4,86.0,98.5,86.0,91.6,88.3,76.8,74.1,89.8,96.2,89.9,84.2,11-15 hours,Always,No,More than 90%,Slightly,Very Good,Often,Not motivated,Moderately engaged,Rarely,Extremely effective,0
20,M,2,Housewife,0,Customer Service Representative,19000,90,89.0,93.0,86.5,93.0,94.1,86.4,93.0,91.1,87.1,84.4,88.2,82.8,Less than 5 hours,Rarely,No,More than 90%,Very actively,Excellent,Always,Very motivated,Very engaged,Often,Very effective,1
21,M,1,Government Official,17000,Plumber,15000,91,90.5,97.8,92.7,97.8,92.2,91.0,89.9,92.5,92.5,78.0,87.5,83.1,Less than 5 hours,Often,Yes,More than 90%,Moderately,Good,Rarely,Extremely motivated,Slightly engaged,Always,Moderately effective,1
19,F,5,Tailor,9000,Warehouse Staff,13000,92,87.1,90.9,89.3,90.9,87.7,87.0,73.5,86.3,97.4,73.2,84.3,97.2,11-15 hours,Sometimes,Yes,More than 90%,Extremely actively,Fair,Always,Slightly motivated,Not engaged,Sometimes,Extremely effective,0
18,M,0,Street Vendor,12000,Call Center Agent,20000,93,89.6,95.4,85.5,95.4,95.9,95.2,86.8,93.5,98.9,88.5,75.6,74.8,5-10 hours,Always,No,More than 90%,Very actively,Very Good,Sometimes,Moderately motivated,Moderately engaged,Rarely,Not effective,1
20,M,1,Housewife,0,Maintenance Worker,12000,94,90.3,96.1,90.0,96.1,86.2,90.9,91.7,84.4,86.7,90.1,95.1,86.2,More than 20 hours,Rarely,Yes,More than 90%,Not at all,Poor,Sometimes,Not motivated,Very engaged,Often,Very effective,1
19,F,4,Sales Assistant,14000,Delivery Rider,13000,97,86.4,84.2,91.7,84.2,90.5,92.1,82.4,80.2,90.3,86.5,92.2,75.9,Less than 5 hours,Never,No,More than 90%,Moderately,Good,Rarely,Very motivated,Extremely engaged,Always,Slightly effective,0
21,M,2,Teacher,17500,Janitor,9000,96.5,85.8,88.5,95.4,88.5,84.9,84.2,78.0,75.0,88.1,91.3,82.4,88.0,5-10 hours,Often,No,71-90%,Slightly,Very Good,Often,Extremely motivated,Slightly engaged,Rarely,Moderately effective,0
20,F,3,Housewife,0,Office Staff,15000,89,92.4,95.2,94.0,95.2,97.9,91.1,86.2,88.6,93.6,94.3,90.9,89.8,5-10 hours,Never,Yes,More than 90%,Very actively,Fair,Always,Slightly motivated,Not engaged,Sometimes,Extremely effective,1
18,M,1,Yaya,9000,Waiter,11000,90,92.6,87.8,97.6,87.8,93.8,98.1,95.1,89.8,87.6,91.5,96.1,93.8,11-15 hours,Rarely,No,More than 90%,Extremely actively,Good,Sometimes,Moderately motivated,Moderately engaged,Always,Very effective,1
19,F,0,Housewife,0,Retail Salesperson,14000,91,89.1,84.8,88.9,84.8,85.9,93.2,80.5,90.2,90.0,96.9,86.6,98.1,5-10 hours,Always,Yes,More than 90%,Not at all,Excellent,Always,Very motivated,Very engaged,Often,Not effective,1
20,F,1,Cashier,12500,Graphic Designer,21000,92,89.3,93.7,84.1,93.7,96.1,89.6,92.3,86.9,84.9,87.2,93.0,81.0,11-15 hours,Often,Yes,More than 90%,Moderately,Poor,Rarely,Not motivated,Extremely engaged,Sometimes,Moderately effective,1
18,M,2,Delivery Rider,14500,Government Official,17000,93,90.6,94.1,98.2,94.1,97.5,85.1,84.4,91.8,89.3,85.0,84.5,92.5,5-10 hours,Never,No,More than 90%,Slightly,Very Good,Always,Extremely motivated,Slightly engaged,Rarely,Slightly effective,1
19,M,4,Housewife,0,Street Vendor,10000,95,90.4,98.5,93.4,98.5,88.1,92.9,89.5,87.3,86.2,84.6,89.5,86.1,11-15 hours,Sometimes,No,More than 90%,Extremely actively,Good,Sometimes,Slightly motivated,Not engaged,Often,Very effective,1
20,F,0,Security Guard,13000,Construction Worker,14000,94,88.0,86.7,85.8,86.7,95.4,97.0,90.2,95.3,98.0,79.4,76.5,76.8,5-10 hours,Rarely,No,More than 90%,Very actively,Excellent,Often,Very motivated,Moderately engaged,Always,Not effective,0
21,M,1,Laundry Personnel,8500,Mechanic,16000,96,92.9,98.1,91.9,98.1,89.0,98.4,96.5,82.2,94.6,88.8,88.7,95.5,5-10 hours,Often,Yes,More than 90%,Moderately,Fair,Sometimes,Moderately motivated,Very engaged,Sometimes,Extremely effective,1
19,M,2,Factory Worker,9500,Electrician,12000,97,91.7,86.2,87.4,86.2,98.0,96.5,82.8,98.8,94.9,90.6,98.0,88.9,More than 20 hours,Rarely,Yes,71-90%,Not at all,Very Good,Always,Not motivated,Slightly engaged,Rarely,Moderately effective,1
18,F,1,Housewife,0,Security Guard,14000,89,91.7,97.4,86.6,97.4,85.2,90.5,88.4,97.4,96.0,97.3,86.8,86.0,5-10 hours,Always,No,More than 90%,Slightly,Good,Rarely,Extremely motivated,Extremely engaged,Always,Very effective,1
20,F,5,Housewife,0,Jeepney Driver,12000,90,92.1,90.5,94.3,90.5,86.1,90.2,91.0,92.2,98.2,92.0,90.8,97.5,Less than 5 hours,Sometimes,No,More than 90%,Extremely actively,Excellent,Often,Very motivated,Very engaged,Often,Slightly effective,1
19,M,0,Government Official,21000,Tricycle Driver,8000,91,90.4,96.7,88.9,96.7,93.5,96.4,87.5,74.5,91.5,95.0,83.3,90.7,5-10 hours,Often,Yes,More than 90%,Very actively,Poor,Always,Slightly motivated,Not engaged,Always,Slightly effective,1
22,F,1,Teacher,22000,Househusband,0,92,87.5,89.3,91.6,89.3,94.6,90.9,93.2,73.9,87.1,82.4,89.6,80.4,Less than 5 hours,Always,No,More than 90%,Moderately,Fair,Sometimes,Moderately motivated,Moderately engaged,Sometimes,Not effective,0
18,F,2,Housewife,0,PUV Driver,11000,93,89.0,88.8,97.4,88.8,90.8,93.6,83.1,83.1,95.1,86.9,78.0,92.9,Less than 5 hours,Sometimes,No,More than 90%,Not at all,Very Good,Always,Not motivated,Extremely engaged,Rarely,Very effective,1
20,M,4,Waitress,11500,Factory Driver,12000,95,88.9,86.9,86.2,86.9,93.8,85.7,88.8,94.2,84.5,91.2,91.9,87.3,5-10 hours,Often,Yes,More than 90%,Slightly,Good,Rarely,Extremely motivated,Slightly engaged,Often,Extremely effective,1
21,M,3,Housewife,0,Factory Worker,13000,94,91.9,98.4,95.6,98.4,89.1,91.7,90.3,90.4,89.0,96.4,80.1,91.8,5-10 hours,Never,No,More than 90%,Moderately,Excellent,Often,Slightly motivated,Very engaged,Always,Not effective,1
19,F,1,Sales Clerk,13000,Sales Associate,14000,96,93.1,86.4,88.2,86.4,87.7,97.5,96.8,96.7,97.2,95.6,94.6,96.9,11-15 hours,Rarely,Yes,71-90%,Very actively,Fair,Sometimes,Very motivated,Moderately engaged,Sometimes,Very effective,1
18,M,0,HR,19500,Customer Service Representative,22000,97,87.0,87.0,86.9,87.0,90.0,89.5,75.9,81.3,93.9,91.0,85.0,89.2,11-15 hours,Sometimes,No,More than 90%,Extremely actively,Very Good,Always,Moderately motivated,Not engaged,Rarely,Moderately effective,0
20,M,1,Housewife,0,Plumber,16000,95,91.6,85.9,90.9,85.9,97.1,85.9,97.2,93.2,90.8,89.9,95.3,95.3,11-15 hours,Always,Yes,More than 90%,Not at all,Good,Rarely,Very motivated,Very engaged,Often,Slightly effective,1
19,F,2,Tailor,9500,Warehouse Staff,11000,92,87.7,91.5,98.2,91.5,88.7,97.0,74.6,90.6,86.7,83.3,87.2,75.5,Less than 5 hours,Often,No,More than 90%,Slightly,Poor,Always,Extremely motivated,Extremely engaged,Always,Extremely effective,0
21,M,4,Yaya,8500,Call Center Agent,20000,90,87.8,93.1,87.6,93.1,96.9,88.1,82.9,76.3,92.9,88.3,73.2,93.4,5-10 hours,Rarely,Yes,More than 90%,Very actively,Excellent,Sometimes,Slightly motivated,Slightly engaged,Rarely,Very effective,0
20,M,0,Housewife,0,Maintenance Worker,13000,93,91.0,88.9,94.0,88.9,91.0,88.9,94.8,85.2,89.5,93.6,92.8,93.9,Less than 5 hours,Sometimes,No,More than 90%,Extremely actively,Very Good,Often,Not motivated,Moderately engaged,Sometimes,Moderately effective,1
18,F,1,Delivery Rider,12000,Delivery Rider,12000,94,92.1,94.6,92.7,94.6,85.3,90.6,95.5,98.2,96.9,97.5,93.2,73.8,5-10 hours,Always,No,More than 90%,Moderately,Fair,Always,Moderately motivated,Very engaged,Often,Slightly effective,1
19,F,3,Housewife,0,Janitor,9000,96,87.8,85.5,85.5,85.5,88.8,93.4,88.3,91.9,85.7,75.3,96.4,89.7,5-10 hours,Often,Yes,More than 90%,Not at all,Good,Rarely,Very motivated,Not engaged,Always,Not effective,0
20,M,1,Factory Worker,11000,Office Staff,15000,97,89.0,90.3,96.7,90.3,98.9,96.8,98.9,82.0,94.5,74.2,82.1,74.0,5-10 hours,Never,No,More than 90%,Slightly,Excellent,Often,Slightly motivated,Extremely engaged,Sometimes,Moderately effective,1
18,M,0,Cashier,13000,Waiter,10000,89,88.9,86.8,89.1,86.8,91.0,97.6,85.7,96.8,90.1,98.1,77.9,78.0,11-15 hours,Rarely,No,71-90%,Moderately,Very Good,Sometimes,Extremely motivated,Slightly engaged,Rarely,Very effective,1
19,F,2,Housewife,0,Retail Salesperson,15000,96.5,88.3,96.9,97.3,96.9,92.3,88.0,77.5,76.9,91.2,81.0,81.8,91.9,11-15 hours,Often,Yes,More than 90%,Very actively,Good,Always,Very motivated,Moderately engaged,Often,Not effective,0
20,M,1,Teacher,23000,Graphic Designer,19000,91,89.0,90.3,88.5,90.3,91.8,91.2,80.2,78.5,98.0,92.5,97.1,80.1,More than 20 hours,Sometimes,No,71-90%,Extremely actively,Fair,Often,Not motivated,Very engaged,Always,Slightly effective,1
21,M,5,Housewife,0,Government Official,18000,97.5,87.8,92.8,93.7,92.8,96.2,85.5,73.8,87.8,86.4,86.1,75.8,94.6,5-10 hours,Rarely,No,More than 90%,Not at all,Excellent,Always,Moderately motivated,Not engaged,Sometimes,Very effective,0
19,F,0,Sales Assistant,12500,Street Vendor,7000,93,0.0,0,0,0,0,0,0,0,0,0,0,0,5-10 hours,Always,Yes,More than 90%,Slightly,Poor,Rarely,Very motivated,Extremely engaged,Rarely,Extremely effective,0
18,F,1,Housewife,0,Construction Worker,12000,90,91.9,96.2,92.6,96.2,85.6,93.0,76.5,95.1,93.8,95.5,91.2,95.3,11-15 hours,Often,Yes,More than 90%,Very actively,Good,Often,Extremely motivated,Slightly engaged,Often,Moderately effective,1
20,M,2,Waitress,10000,Mechanic,17000,94,88.8,89.4,95.2,89.4,98.5,89.2,88.7,73.2,96.9,88.9,80.5,87.2,Less than 5 hours,Always,No,71-90%,Moderately,Fair,Always,Slightly motivated,Moderately engaged,Always,Slightly effective,1
19,F,4,Housewife,0,Electrician,14000,92,88.8,94.1,87.8,94.1,86.7,90.8,98.0,79.4,90.3,86.0,96.9,73.2,11-15 hours,Rarely,No,More than 90%,Extremely actively,Very Good,Rarely,Not motivated,Very engaged,Sometimes,Very effective,1
22,M,0,Security Guard,14000,Security Guard,15000,95,89.2,88.5,86.1,88.5,94.2,90.4,86.8,88.8,92.8,97.5,74.8,92.8,11-15 hours,Never,Yes,More than 90%,Moderately,Excellent,Sometimes,Very motivated,Not engaged,Often,Not effective,1
18,F,1,Housewife,0,Jeepney Driver,13000,89,94.0,97.9,89.3,97.9,96.5,97.4,90.8,90.6,91.3,90.7,98.1,93.2,Less than 5 hours,Always,No,More than 90%,Not at all,Poor,Always,Extremely motivated,Slightly engaged,Rarely,Slightly effective,1
20,M,2,Laundry Personnel,8000,Tricycle Driver,9000,96,90.7,95.0,95.0,95.0,89.3,88.8,83.3,97.3,96.2,80.4,81.0,96.4,Less than 5 hours,Rarely,Yes,More than 90%,Slightly,Very Good,Often,Moderately motivated,Moderately engaged,Always,Extremely effective,1
21,F,1,Housewife,0,Househusband,0,97,89.7,86.3,91.2,86.3,97.6,87.2,89.6,92.0,89.4,92.9,92.5,82.1,5-10 hours,Sometimes,Yes,More than 90%,Very actively,Good,Rarely,Very motivated,Extremely engaged,Sometimes,Moderately effective,1
19,F,3,Street Vendor,11500,PUV Driver,11000,91,88.9,96.1,90.0,96.1,86.2,90.9,78.0,95.0,94.1,87.3,86.1,77.9,11-15 hours,Often,No,71-90%,Extremely actively,Excellent,Sometimes,Not motivated,Very engaged,Often,Very effective,1
18,F,0,Housewife,0,Factory Driver,13000,96.5,86.9,84.2,91.7,84.2,90.5,92.1,91.9,82.4,88.5,91.8,76.8,81.8,5-10 hours,Never,No,More than 90%,Not at all,Fair,Often,Slightly motivated,Not engaged,Rarely,Extremely effective,0
20,M,1,Government Official,20000,Factory Worker,11000,94,90.5,88.5,95.4,88.5,84.9,84.2,80.1,86.9,97.9,96.9,95.5,97.1,More than 20 hours,Often,Yes,More than 90%,Slightly,Good,Always,Extremely motivated,Slightly engaged,Always,Not effective,1
19,F,2,Housewife,0,Sales Associate,12000,95,91.6,95.2,94.0,95.2,97.9,91.1,94.6,91.2,95.0,89.2,88.9,75.8,Less than 5 hours,Sometimes,Yes,More than 90%,Moderately,Excellent,Sometimes,Moderately motivated,Moderately engaged,Often,Slightly effective,1
21,F,4,Delivery Rider,13500,Customer Service Representative,20000,90,91.1,87.8,97.6,87.8,93.8,98.1,85.0,96.4,86.3,95.3,86.0,88.0,5-10 hours,Always,No,More than 90%,Very actively,Very Good,Rarely,Not motivated,Very engaged,Always,Very effective,1
20,M,0,HR,18000,Plumber,14000,89,90.5,84.8,88.9,84.8,85.9,93.2,95.3,95.6,96.1,75.5,97.5,98.1,5-10 hours,Rarely,Yes,More than 90%,Extremely actively,Good,Always,Slightly motivated,Extremely engaged,Rarely,Moderately effective,1
18,F,1,Housewife,0,Warehouse Staff,12000,97,89.5,93.7,84.1,93.7,96.1,89.6,87.2,91.0,84.2,93.4,90.7,81.0,5-10 hours,Never,No,More than 90%,Not at all,Excellent,Often,Very motivated,Not engaged,Sometimes,Very effective,1
19,M,2,Housewife,0,Call Center Agent,22000,90,0.0,0,0,0,0,0,0,0,0,0,0,0,11-15 hours,Rarely,No,71-90%,Slightly,Poor,Rarely,Very motivated,Moderately engaged,Often,Extremely effective,0
18,M,5,Yaya,9500,Delivery Rider,14000,91,90.4,86.7,85.8,86.7,95.4,97.0,95.4,84.6,86.1,96.3,85.8,94.6,11-15 hours,Sometimes,No,More than 90%,Very actively,Very Good,Always,Extremely motivated,Slightly engaged,Sometimes,Slightly effective,1
19,F,0,Sales Assistant,13000,Janitor,8000,96,87.6,86.3,87.5,86.3,87.5,85.2,88.1,75.0,98.0,91.2,97.2,81.5,11-15 hours,Often,Yes,More than 90%,Extremely actively,Good,Rarely,Moderately motivated,Extremely engaged,Rarely,Moderately effective,0
20,M,1,Cashier,12000,Office Staff,16000,95,89.4,95.1,96.4,95.1,85.8,88.9,82.5,97.5,95.1,75.4,73.4,97.9,More than 20 hours,Always,No,More than 90%,Not at all,Excellent,Often,Very motivated,Moderately engaged,Often,Extremely effective,1
21,F,2,Housewife,0,Waiter,9000,90,90.1,91.5,93.2,91.5,90.4,90.8,80.2,91.1,90.7,93.7,89.1,89.1,11-15 hours,Sometimes,No,More than 90%,Moderately,Very Good,Always,Not motivated,Very engaged,Always,Very effective,1
19,M,4,Factory Worker,10000,Retail Salesperson,14000,97.5,91.3,97.6,85.8,97.6,93.1,92.6,89.0,85.2,93.2,88.9,92.6,88.2,5-10 hours,Never,Yes,More than 90%,Slightly,Good,Sometimes,Extremely motivated,Extremely engaged,Often,Not effective,1
18,M,0,Government Official,18000,Graphic Designer,22000,96,94.0,98.3,97.0,98.3,96.2,96.4,92.8,90.5,89.5,89.3,94.5,90.8,11-15 hours,Sometimes,Yes,71-90%,Very actively,Fair,Often,Slightly motivated,Not engaged,Rarely,Slightly effective,1
20,M,1,Waitress,9000,Government Official,19000,93,88.8,88.2,91.6,88.2,88.6,86.5,97.2,88.9,92.8,95.9,76.8,82.0,5-10 hours,Rarely,No,More than 90%,Extremely actively,Excellent,Always,Slightly motivated,Slightly engaged,Sometimes,Moderately effective,1
19,F,3,Housewife,0,Street Vendor,8000,89,91.1,90.8,96.1,90.8,92.9,93.9,87.8,93.8,96.4,94.2,88.2,76.8,Less than 5 hours,Often,No,More than 90%,Not at all,Poor,Sometimes,Moderately motivated,Moderately engaged,Always,Very effective,1
22,F,1,Security Guard,16000,Construction Worker,15000,97,87.3,94.7,90.5,94.7,94.6,97.3,75.3,76.3,91.9,78.0,81.9,85.1,Less than 5 hours,Always,Yes,More than 90%,Slightly,Fair,Always,Very motivated,Very engaged,Rarely,Slightly effective,0
18,M,0,Laundry Personnel,7000,Mechanic,14000,92,92.6,92.2,94.9,92.2,97.1,91.0,96.6,93.5,88.7,87.8,90.9,94.0,5-10 hours,Rarely,No,More than 90%,Moderately,Good,Rarely,Extremely motivated,Slightly engaged,Often,Not effective,1
20,F,1,Delivery Rider,12500,Electrician,13000,90,89.4,89.7,95.7,89.7,89.8,88.1,84.2,90.6,84.9,90.6,96.1,83.6,11-15 hours,Never,Yes,More than 90%,Very actively,Very Good,Sometimes,Not motivated,Extremely engaged,Always,Very effective,1
21,M,2,Tailor,8500,Security Guard,16000,94,89.9,96.5,88.1,96.5,84.8,89.2,73.9,96.7,93.8,84.0,90.1,95.3,11-15 hours,Sometimes,No,More than 90%,Extremely actively,Good,Always,Moderately motivated,Moderately engaged,Sometimes,Slightly effective,1
19,M,4,Housewife,0,Jeepney Driver,14000,96,87.8,90.0,86.5,90.0,95.3,95.0,90.3,91.8,87.0,76.1,80.6,82.9,5-10 hours,Often,No,More than 90%,Not at all,Excellent,Rarely,Very motivated,Not engaged,Often,Moderately effective,0
18,F,0,HR,20000,Tricycle Driver,9000,95,90.9,93.8,90.3,93.8,93.7,92.2,91.4,89.3,89.8,95.1,95.7,75.0,11-15 hours,Always,Yes,More than 90%,Slightly,Very Good,Often,Slightly motivated,Very engaged,Rarely,Extremely effective,1
20,M,1,Street Vendor,10000,Househusband,0,97,90.7,95.6,87.8,95.6,91.5,84.7,93.2,81.8,95.6,98.3,83.0,90.2,5-10 hours,Sometimes,No,71-90%,Very actively,Fair,Always,Extremely motivated,Slightly engaged,Always,Very effective,1
19,F,2,Housewife,0,PUV Driver,12000,91,89.7,88.8,98.2,88.8,88.8,91.7,85.7,82.7,97.9,87.0,92.2,84.4,11-15 hours,Never,Yes,More than 90%,Moderately,Poor,Sometimes,Very motivated,Extremely engaged,Sometimes,Moderately effective,1
21,M,1,Teacher,21000,Factory Driver,13000,89,86.8,86.9,92.7,86.9,90.2,95.6,76.6,95.2,96.3,81.7,78.9,73.9,5-10 hours,Rarely,No,More than 90%,Moderately,Excellent,Rarely,Not motivated,Not engaged,Often,Not effective,0
20,F,5,Sales Clerk,9000,Factory Worker,10000,93,91.6,92.5,89.6,92.5,95.5,96.8,87.5,96.3,88.9,82.3,94.3,91.1,Less than 5 hours,Often,Yes,More than 90%,Extremely actively,Good,Always,Slightly motivated,Very engaged,Rarely,Very effective,1
18,M,0,Housewife,0,Sales Associate,14000,92,90.4,85.2,95.4,85.2,87.3,87.5,90.8,98.9,92.1,86.5,96.9,88.5,5-10 hours,Never,No,More than 90%,Very actively,Very Good,Often,Moderately motivated,Moderately engaged,Always,Slightly effective,1
19,M,1,Housewife,0,Customer Service Representative,20000,96,92.0,93.0,93.0,93.0,96.9,97.9,93.5,78.9,90.5,96.9,91.6,86.9,5-10 hours,Always,No,More than 90%,Not at all,Fair,Always,Very motivated,Extremely engaged,Sometimes,Not effective,1
20,M,2,Housewife,0,Plumber,15000,95,87.2,84.6,97.5,84.6,86.9,85.6,88.0,86.8,95.8,83.6,74.0,91.5,5-10 hours,Often,Yes,More than 90%,Slightly,Good,Rarely,Not motivated,Moderately engaged,Rarely,Slightly effective,0
18,F,4,Cashier,11000,Warehouse Staff,12000,90,89.2,94.1,88.9,94.1,90.1,90.3,89.9,83.5,94.0,81.3,88.8,86.0,More than 20 hours,Sometimes,No,More than 90%,Moderately,Excellent,Often,Extremely motivated,Very engaged,Always,Extremely effective,1
19,F,0,Housewife,0,Call Center Agent,21000,97,90.7,98.5,86.4,98.5,98.5,91.2,81.2,73.6,87.6,91.9,97.8,93.0,11-15 hours,Never,Yes,More than 90%,Slightly,Very Good,Always,Moderately motivated,Slightly engaged,Often,Slightly effective,1
20,M,1,Factory Worker,9500,Maintenance Worker,13000,97.5,88.3,96.2,84.3,96.2,91.8,96.1,82.9,94.5,85.4,90.2,73.2,80.7,Less than 5 hours,Rarely,No,More than 90%,Very actively,Good,Rarely,Very motivated,Not engaged,Sometimes,Not effective,0
21,M,3,Government Official,19000,Delivery Rider,12000,96.5,89.1,97.9,94.2,97.9,88.4,86.0,75.8,87.5,86.6,85.4,81.3,98.6,Less than 5 hours,Sometimes,No,More than 90%,Extremely actively,Fair,Sometimes,Slightly motivated,Moderately engaged,Rarely,Very effective,1
19,F,1,Teacher,22000,Janitor,8000,93,89.3,91.4,85.9,91.4,92.0,93.8,95.1,80.7,84.2,88.5,86.7,92.7,11-15 hours,Often,Yes,More than 90%,Moderately,Excellent,Always,Extremely motivated,Very engaged,Always,Extremely effective,1
18,F,0,Housewife,0,Office Staff,15000,94,90.5,85.7,89.3,85.7,97.9,84.3,98.1,85.9,95.3,84.2,92.9,96.2,5-10 hours,Always,Yes,More than 90%,Slightly,Poor,Always,Not motivated,Extremely engaged,Often,Moderately effective,1
19,M,1,Yaya,8500,Waiter,10000,95,90.6,90.6,95.9,90.6,85.4,93.3,88.2,92.1,87.2,90.7,85.2,97.3,11-15 hours,Never,No,More than 90%,Not at all,Fair,Often,Moderately motivated,Slightly engaged,Sometimes,Very effective,1
20,F,2,Housewife,0,Retail Salesperson,15000,89,90.2,89.3,93.7,89.3,89.1,88.8,90.9,94.2,90.0,97.2,75.8,93.5,5-10 hours,Rarely,No,More than 90%,Moderately,Good,Rarely,Very motivated,Not engaged,Rarely,Moderately effective,1
18,F,4,Sales Assistant,14500,Graphic Designer,19000,92,89.9,87.8,90.8,87.8,86.5,85.9,86.3,89.7,94.2,98.1,93.2,89.0,5-10 hours,Often,Yes,71-90%,Very actively,Excellent,Sometimes,Extremely motivated,Moderately engaged,Always,Extremely effective,1
20,M,0,Waitress,9500,Government Official,18000,90,89.1,88.9,96.8,88.9,84.9,90.4,97.8,96.1,91.4,95.6,73.9,75.8,11-15 hours,Sometimes,No,More than 90%,Slightly,Very Good,Always,Not motivated,Very engaged,Often,Not effective,1
21,M,1,Housewife,0,Street Vendor,9000,91,90.3,91.0,92.3,91.0,92.5,94.5,86.2,87.1,92.5,93.2,86.1,87.2,11-15 hours,Always,No,More than 90%,Extremely actively,Good,Often,Slightly motivated,Extremely engaged,Often,Slightly effective,1
19,M,2,Security Guard,13000,Construction Worker,13000,97,90.9,95.4,91.2,95.4,98.2,88.4,93.4,90.8,88.5,91.4,90.5,76.3,5-10 hours,Rarely,No,More than 90%,Very actively,Excellent,Sometimes,Very motivated,Slightly engaged,Always,Slightly effective,1
18,M,1,Laundry Personnel,8000,Mechanic,16000,93,86.4,87.1,86.2,87.1,96.0,92.8,73.2,91.2,85.1,88.8,82.5,81.0,5-10 hours,Often,Yes,More than 90%,Moderately,Fair,Always,Moderately motivated,Not engaged,Sometimes,Moderately effective,0
20,M,5,Housewife,0,Electrician,14000,96,89.3,96.9,84.1,96.9,95.2,97.6,82.1,75.8,93.3,82.5,89.5,87.9,11-15 hours,Never,Yes,More than 90%,Not at all,Good,Often,Extremely motivated,Moderately engaged,Sometimes,Very effective,1
